zip,date,911-score
21226,2018-09-01,9.84375
21226,2018-10-01,9.71875
21226,2018-11-01,9.78125
21227,2015-01-01,9.40625
21227,2015-02-01,9.4375
21227,2015-03-01,8.8125
21227,2015-04-01,8.6875
21227,2015-05-01,9.40625
21227,2015-06-01,9.03125
21227,2015-07-01,8.78125
21227,2015-08-01,9.09375
21227,2015-09-01,9.34375
21227,2015-10-01,8.59375
21227,2015-11-01,8.90625
21227,2015-12-01,8.5625
21227,2016-01-01,8.9375
21227,2016-02-01,8.875
21227,2016-03-01,8.59375
21227,2016-04-01,9.125
21227,2016-05-01,8.1875
21227,2016-06-01,8.78125
21227,2016-07-01,8.5625
21227,2016-08-01,8.5
21227,2016-09-01,8.875
21227,2016-10-01,8.78125
21227,2016-11-01,8.78125
21227,2016-12-01,8.71875
21227,2017-01-01,8.78125
21227,2017-02-01,9.03125
21227,2017-03-01,8.5
21227,2017-04-01,8.625
21227,2017-05-01,8.84375
21227,2017-06-01,8.8125
21227,2017-07-01,8.65625
21227,2017-08-01,7.75
21227,2017-09-01,7.84375
21227,2017-10-01,8.0625
21227,2017-11-01,8.25
21227,2017-12-01,8.375
21227,2018-01-01,7.5
21227,2018-02-01,8.59375
21227,2018-03-01,8.875
21227,2018-04-01,7.84375
21227,2018-05-01,8.40625
21227,2018-06-01,8.59375
21227,2018-07-01,8.4375
21227,2018-08-01,8.8125
21227,2018-09-01,8.90625
21227,2018-10-01,8.9375
21227,2018-11-01,8.25
21228,2015-01-01,9.84375
21228,2015-02-01,9.90625
21228,2015-03-01,9.875
21228,2015-04-01,9.8125
21228,2015-05-01,9.9375
21228,2015-06-01,9.875
21228,2015-07-01,9.8125
21228,2015-08-01,9.84375
21228,2015-09-01,9.8125
21228,2015-10-01,9.75
21228,2015-11-01,9.78125
21228,2015-12-01,9.875
21228,2016-01-01,9.8125
21228,2016-02-01,9.46875
21228,2016-03-01,9.8125
21228,2016-04-01,9.8125
21228,2016-05-01,9.625
21228,2016-06-01,9.8125
21228,2016-07-01,9.71875
21228,2016-08-01,9.875
21228,2016-09-01,9.8125
21228,2016-10-01,9.71875
21228,2016-11-01,9.6875
21228,2016-12-01,9.75
21228,2017-01-01,9.71875
21228,2017-02-01,9.78125
21228,2017-03-01,9.53125
21228,2017-04-01,9.75
21228,2017-05-01,9.90625
21228,2017-06-01,9.875
21228,2017-07-01,9.9375
21228,2017-08-01,9.6875
21228,2017-09-01,9.875
21228,2017-10-01,9.65625
21228,2017-11-01,9.8125
21228,2017-12-01,9.75
21228,2018-01-01,9.65625
21228,2018-02-01,9.78125
21228,2018-03-01,9.875
21228,2018-04-01,9.8125
21228,2018-05-01,9.84375
21228,2018-06-01,9.8125
21228,2018-07-01,9.5625
21228,2018-08-01,9.78125
21228,2018-09-01,9.875
21228,2018-10-01,9.65625
21228,2018-11-01,9.90625
21229,2015-01-01,6.0625
21229,2015-02-01,5.96875
21229,2015-03-01,0.0
21229,2015-04-01,0.0
21229,2015-05-01,5.1875
21229,2015-06-01,3.75
21229,2015-07-01,3.6875
21229,2015-08-01,2.21875
21229,2015-09-01,3.0625
21229,2015-10-01,3.125
21229,2015-11-01,3.3125
21229,2015-12-01,3.15625
21229,2016-01-01,4.09375
21229,2016-02-01,1.84375
21229,2016-03-01,1.28125
21229,2016-04-01,2.90625
21229,2016-05-01,4.125
21229,2016-06-01,2.625
21229,2016-07-01,3.78125
21229,2016-08-01,4.125
21229,2016-09-01,4.1875
21229,2016-10-01,3.9375
21229,2016-11-01,3.59375
21229,2016-12-01,4.375
21229,2017-01-01,3.375
21229,2017-02-01,4.0625
21229,2017-03-01,3.40625
21229,2017-04-01,3.25
21229,2017-05-01,4.0625
21229,2017-06-01,2.96875
21229,2017-07-01,2.40625
21229,2017-08-01,1.53125
21229,2017-09-01,3.9375
21229,2017-10-01,2.34375
21229,2017-11-01,3.3125
21229,2017-12-01,2.21875
21229,2018-01-01,1.75
21229,2018-02-01,3.21875
21229,2018-03-01,2.625
21229,2018-04-01,0.0
21229,2018-05-01,0.75
21229,2018-06-01,2.78125
21229,2018-07-01,0.03125
21229,2018-08-01,0.625
21229,2018-09-01,2.15625
21229,2018-10-01,0.0
21229,2018-11-01,0.0
21230,2015-01-01,6.375
21230,2015-02-01,6.625
21230,2015-03-01,2.59375
21230,2015-04-01,3.84375
21230,2015-05-01,5.75
21230,2015-06-01,5.375
21230,2015-07-01,3.84375
21230,2015-08-01,4.5
21230,2015-09-01,5.40625
21230,2015-10-01,4.40625
21230,2015-11-01,4.5
21230,2015-12-01,5.0
21230,2016-01-01,4.65625
21230,2016-02-01,4.40625
21230,2016-03-01,3.375
21230,2016-04-01,4.375
21230,2016-05-01,4.40625
21230,2016-06-01,4.8125
21230,2016-07-01,3.5
21230,2016-08-01,3.21875
21230,2016-09-01,4.71875
21230,2016-10-01,4.65625
21230,2016-11-01,5.0625
21230,2016-12-01,5.34375
21230,2017-01-01,4.84375
21230,2017-02-01,5.125
21230,2017-03-01,4.03125
21230,2017-04-01,4.25
21230,2017-05-01,3.625
21230,2017-06-01,3.71875
21230,2017-07-01,4.65625
21230,2017-08-01,4.53125
21230,2017-09-01,4.4375
21230,2017-10-01,4.71875
21230,2017-11-01,4.34375
21230,2017-12-01,3.375
21230,2018-01-01,3.125
21230,2018-02-01,4.03125
21230,2018-03-01,2.21875
21230,2018-04-01,4.15625
21230,2018-05-01,3.0
21230,2018-06-01,2.375
21230,2018-07-01,4.1875
21230,2018-08-01,3.6875
21230,2018-09-01,3.28125
21230,2018-10-01,4.65625
21230,2018-11-01,5.125
21231,2015-01-01,1.84375
21231,2015-02-01,2.75
21231,2015-03-01,0.0
21231,2015-04-01,0.0
21231,2015-05-01,0.0
21231,2015-06-01,0.0
21231,2015-07-01,0.0
21231,2015-08-01,0.0
21231,2015-09-01,0.0
21231,2015-10-01,0.0
21231,2015-11-01,0.0
21231,2015-12-01,0.0
21231,2016-01-01,0.0
21231,2016-02-01,0.0
21231,2016-03-01,0.0
21231,2016-04-01,0.0
21231,2016-05-01,0.0
21231,2016-06-01,0.0
21231,2016-07-01,0.0
21231,2016-08-01,0.0
21231,2016-09-01,0.0
21231,2016-10-01,0.0
21231,2016-11-01,0.0
21231,2016-12-01,0.0
21231,2017-01-01,0.0
21231,2017-02-01,0.0
21231,2017-03-01,0.0
21231,2017-04-01,0.0
21231,2017-05-01,0.0
21231,2017-06-01,0.0
21231,2017-07-01,0.0
21231,2017-08-01,0.0
21231,2017-09-01,0.0
21231,2017-10-01,0.0
21231,2017-11-01,0.0
21231,2017-12-01,0.0
21231,2018-01-01,0.0
21231,2018-02-01,0.0
21231,2018-03-01,0.0
21231,2018-04-01,0.0
21231,2018-05-01,0.0
21231,2018-06-01,0.0
21231,2018-07-01,0.0
21231,2018-08-01,0.0
21231,2018-09-01,0.0
21231,2018-10-01,0.0
21231,2018-11-01,0.0
21234,2015-01-01,9.78125
21234,2015-02-01,9.875
21234,2015-03-01,9.84375
21234,2015-04-01,9.875
21234,2015-05-01,9.75
21234,2015-06-01,9.875
21234,2015-07-01,9.96875
21234,2015-08-01,9.75
21234,2015-09-01,9.84375
21234,2015-10-01,9.78125
21234,2015-11-01,9.8125
21234,2015-12-01,9.84375
21234,2016-01-01,9.875
21234,2016-02-01,9.8125
21234,2016-03-01,9.84375
21234,2016-04-01,9.8125
21234,2016-05-01,9.9375
21234,2016-06-01,9.9375
21234,2016-07-01,9.9375
21234,2016-08-01,9.90625
21234,2016-09-01,9.90625
21234,2016-10-01,9.9375
21234,2016-11-01,9.78125
21234,2016-12-01,9.84375
21234,2017-01-01,9.875
21234,2017-02-01,9.90625
21234,2017-03-01,9.90625
21234,2017-04-01,9.84375
21234,2017-05-01,9.96875
21234,2017-06-01,9.90625
21234,2017-07-01,9.875
21234,2017-09-01,9.8125
21234,2017-10-01,9.90625
21234,2017-11-01,9.84375
21234,2017-12-01,9.6875
21234,2018-01-01,9.625
21234,2018-02-01,9.8125
21234,2018-03-01,9.65625
21234,2018-04-01,9.8125
21234,2018-05-01,9.46875
21234,2018-06-01,9.53125
21234,2018-07-01,9.65625
21234,2018-08-01,9.6875
21234,2018-09-01,9.71875
21234,2018-10-01,9.71875
21234,2018-11-01,9.875
21236,2016-08-01,9.96875
21236,2016-10-01,9.9375
21236,2017-11-01,9.96875
21237,2015-01-01,9.96875
21237,2015-05-01,9.96875
21237,2015-09-01,9.9375
21237,2015-12-01,9.96875
21237,2016-01-01,9.9375
21237,2016-04-01,9.96875
21237,2016-05-01,9.90625
21237,2016-06-01,9.90625
21237,2016-09-01,9.90625
21237,2016-11-01,9.96875
21237,2017-02-01,9.9375
21237,2017-03-01,9.875
21237,2017-04-01,9.96875
21237,2017-05-01,9.96875
21237,2017-06-01,9.9375
21237,2017-07-01,9.875
21237,2017-08-01,9.90625
21237,2017-11-01,9.96875
21237,2018-01-01,9.9375
21237,2018-02-01,9.96875
21237,2018-05-01,9.96875
21237,2018-06-01,9.96875
21237,2018-07-01,9.90625
21237,2018-09-01,9.90625
21237,2018-10-01,9.9375
21239,2015-01-01,7.34375
21239,2015-02-01,7.6875
21239,2015-03-01,6.90625
21239,2015-04-01,7.28125
21239,2015-05-01,6.40625
21239,2015-06-01,7.625
21239,2015-07-01,7.375
21239,2015-08-01,7.375
21239,2015-09-01,7.0
21239,2015-10-01,6.3125
21239,2015-11-01,7.5
21239,2015-12-01,7.8125
21239,2016-01-01,7.0625
21239,2016-02-01,6.8125
21239,2016-03-01,6.6875
21239,2016-04-01,7.0625
21239,2016-05-01,7.125
21239,2016-06-01,7.1875
21239,2016-07-01,6.75
21239,2016-08-01,7.53125
21239,2016-09-01,7.5
21239,2016-10-01,6.21875
21239,2016-11-01,6.09375
21239,2016-12-01,6.15625
21239,2017-01-01,7.1875
21239,2017-02-01,7.875
21239,2017-03-01,7.625
21239,2017-04-01,7.625
21239,2017-05-01,6.4375
21239,2017-06-01,7.09375
21239,2017-07-01,6.90625
21239,2017-08-01,6.6875
21239,2017-09-01,7.0
21239,2017-10-01,7.46875
21239,2017-11-01,7.0
21239,2017-12-01,6.78125
21239,2018-01-01,6.84375
21239,2018-02-01,7.1875
21239,2018-03-01,7.0
21239,2018-04-01,6.625
21239,2018-05-01,6.0625
21239,2018-06-01,7.0625
21239,2018-07-01,7.53125
21239,2018-08-01,7.09375
21239,2018-09-01,7.15625
21239,2018-10-01,6.84375
21239,2018-11-01,6.46875
21244,2015-01-01,9.9375
21244,2015-02-01,9.75
21244,2015-03-01,9.9375
21244,2015-04-01,9.90625
21244,2015-05-01,9.9375
21244,2015-06-01,9.9375
21244,2015-07-01,9.96875
21244,2015-08-01,9.90625
21244,2015-09-01,9.96875
21244,2015-10-01,9.90625
21244,2015-11-01,9.875
21244,2015-12-01,9.90625
21244,2016-02-01,9.875
21244,2016-03-01,9.9375
21244,2016-04-01,9.84375
21244,2016-05-01,9.96875
21244,2016-06-01,9.875
21244,2016-07-01,9.9375
21244,2016-08-01,9.96875
21244,2016-09-01,9.84375
21244,2016-10-01,9.6875
21244,2016-11-01,9.875
21244,2016-12-01,9.8125
21244,2017-01-01,9.875
21244,2017-02-01,9.71875
21244,2017-03-01,9.875
21244,2017-04-01,9.90625
21244,2017-05-01,9.96875
21244,2017-06-01,9.90625
21244,2017-07-01,9.875
21244,2017-08-01,9.90625
21244,2017-11-01,9.9375
21244,2017-12-01,9.90625
21244,2018-01-01,9.84375
21244,2018-02-01,9.9375
21244,2018-03-01,9.96875
21244,2018-04-01,9.875
21244,2018-05-01,9.9375
21244,2018-06-01,9.9375
21244,2018-08-01,9.9375
21244,2018-09-01,9.84375
21244,2018-11-01,9.875
21286,2015-03-01,9.96875
21286,2015-05-01,9.96875
21286,2015-09-01,9.96875
21286,2016-06-01,9.90625
21286,2016-12-01,9.96875
21286,2017-03-01,9.96875
21286,2017-05-01,9.96875
21286,2017-08-01,9.96875
21286,2017-10-01,9.96875
21286,2017-11-01,9.96875
21286,2017-12-01,9.96875
21286,2018-01-01,9.96875
21286,2018-08-01,9.9375
21286,2018-11-01,9.96875
21401,2015-12-01,9.96875
21401,2016-07-01,9.96875
21402,2015-04-01,9.96875
21402,2017-05-01,9.96875
21601,2015-08-01,9.96875
21601,2017-05-01,9.96875
21601,2018-05-01,9.96875
21601,2018-08-01,9.96875
21617,2015-03-01,9.875
21617,2015-04-01,9.9375
21617,2015-05-01,9.96875
21617,2015-06-01,9.90625
21617,2015-07-01,9.9375
21617,2015-08-01,9.78125
21617,2015-09-01,9.90625
21617,2015-10-01,9.9375
21617,2015-11-01,9.90625
21617,2016-01-01,9.8125
21617,2016-02-01,9.9375
21617,2016-03-01,9.9375
21617,2016-04-01,9.875
21617,2016-05-01,9.90625
21617,2016-06-01,9.9375
21617,2016-08-01,9.8125
21617,2016-09-01,9.84375
21617,2016-10-01,9.84375
21617,2016-12-01,9.9375
21617,2017-01-01,9.9375
21617,2017-02-01,9.90625
21617,2017-03-01,9.84375
21617,2017-04-01,9.96875
21617,2017-05-01,9.84375
21617,2017-06-01,9.75
21617,2017-07-01,9.78125
21617,2017-08-01,9.75
21617,2017-09-01,9.59375
21617,2017-10-01,9.71875
21617,2017-11-01,9.65625
21617,2017-12-01,9.6875
21617,2018-01-01,9.625
21617,2018-02-01,9.71875
21617,2018-03-01,9.84375
21617,2018-04-01,9.28125
21617,2018-05-01,9.0
21617,2018-06-01,9.4375
21617,2018-07-01,9.5
21617,2018-08-01,9.625
21617,2018-09-01,9.34375
21617,2018-10-01,7.84375
21617,2018-11-01,9.0625
21620,2017-09-01,9.96875
21629,2017-06-01,9.96875
21629,2018-02-01,9.96875
21629,2018-09-01,9.96875
21631,2018-02-01,9.96875
21643,2015-03-01,9.96875
21643,2015-04-01,9.84375
21643,2015-06-01,9.96875
21643,2015-07-01,9.90625
21643,2015-08-01,9.90625
21643,2015-09-01,9.9375
21643,2015-10-01,9.96875
21643,2015-11-01,9.9375
21643,2015-12-01,9.90625
21643,2016-01-01,9.84375
21643,2016-02-01,9.96875
21643,2016-03-01,9.9375
21643,2016-04-01,9.90625
21643,2016-05-01,9.9375
21643,2016-06-01,9.78125
21643,2016-07-01,9.75
21643,2016-08-01,9.875
21643,2016-09-01,9.875
21643,2016-10-01,9.78125
21643,2016-11-01,9.875
21643,2016-12-01,9.875
21643,2017-01-01,9.9375
21643,2017-02-01,9.96875
21643,2017-03-01,9.84375
21643,2017-04-01,9.78125
21643,2017-05-01,9.96875
21643,2017-06-01,9.96875
21643,2017-08-01,9.96875
21643,2017-09-01,9.90625
21643,2017-10-01,9.75
21643,2017-11-01,9.84375
21643,2017-12-01,9.9375
21643,2018-01-01,9.96875
21643,2018-02-01,9.78125
21643,2018-04-01,9.96875
21643,2018-05-01,9.90625
21643,2018-06-01,9.96875
21643,2018-07-01,9.84375
21643,2018-08-01,9.9375
21643,2018-09-01,9.96875
21643,2018-10-01,9.96875
21643,2018-11-01,9.90625
21647,2016-12-01,9.9375
21647,2017-02-01,9.96875
21647,2017-03-01,9.96875
21647,2017-05-01,9.9375
21647,2017-07-01,9.96875
21647,2017-08-01,9.96875
21647,2017-11-01,9.9375
21647,2018-02-01,9.96875
21647,2018-03-01,9.96875
21647,2018-04-01,9.96875
21647,2018-07-01,9.9375
21647,2018-11-01,9.96875
21655,2015-05-01,9.96875
21655,2016-01-01,9.96875
21655,2016-05-01,9.96875
21655,2016-10-01,9.96875
21655,2017-10-01,9.9375
21655,2017-11-01,9.90625
21655,2018-01-01,9.96875
21655,2018-10-01,9.96875
21660,2016-02-01,9.96875
21660,2017-02-01,9.96875
21660,2017-04-01,9.96875
21660,2017-10-01,9.96875
21661,2017-08-01,9.96875
21661,2017-09-01,9.96875
21661,2017-11-01,9.96875
21661,2018-03-01,9.96875
21661,2018-04-01,9.96875
21661,2018-06-01,9.9375
21661,2018-07-01,9.9375
21661,2018-10-01,9.9375
21663,2015-09-01,9.96875
21663,2016-03-01,9.96875
21663,2016-10-01,9.9375
21663,2017-02-01,9.96875
21663,2017-06-01,9.96875
21663,2017-11-01,9.96875
21668,2015-10-01,9.96875
21668,2015-11-01,9.96875
21668,2018-08-01,9.96875
21673,2016-11-01,9.96875
21677,2015-06-01,9.96875
21677,2015-10-01,9.96875
21677,2015-12-01,9.96875
21677,2016-02-01,9.84375
21677,2016-03-01,9.84375
21677,2016-04-01,9.96875
21677,2016-05-01,9.84375
21677,2016-06-01,9.875
21677,2016-07-01,9.9375
21677,2016-08-01,9.8125
21677,2016-09-01,9.96875
21677,2016-10-01,9.96875
21677,2016-11-01,9.96875
21677,2016-12-01,9.96875
21677,2017-01-01,9.96875
21677,2017-02-01,9.9375
21677,2017-03-01,9.96875
21677,2017-06-01,9.96875
21677,2017-07-01,9.96875
21677,2017-09-01,9.96875
21677,2017-10-01,9.96875
21677,2017-12-01,9.875
21677,2018-01-01,9.9375
21677,2018-03-01,9.96875
21677,2018-04-01,9.96875
21677,2018-05-01,9.9375
21677,2018-06-01,9.8125
21677,2018-07-01,9.875
21677,2018-10-01,9.9375
21677,2018-11-01,9.96875
21678,2018-08-01,9.96875
21701,2016-11-01,9.96875
21703,2015-03-01,9.96875
21703,2015-04-01,9.96875
21703,2015-10-01,9.84375
21703,2016-03-01,9.96875
21703,2016-04-01,9.96875
21703,2016-06-01,9.96875
21703,2016-07-01,9.9375
21703,2016-08-01,9.9375
21703,2016-09-01,9.96875
21703,2016-10-01,9.96875
21703,2016-11-01,9.96875
21703,2016-12-01,9.96875
21703,2017-02-01,9.96875
21703,2017-03-01,9.96875
21703,2017-05-01,9.96875
21703,2017-08-01,9.96875
21703,2017-09-01,9.9375
21703,2017-12-01,9.9375
21703,2018-01-01,9.96875
21703,2018-02-01,9.9375
21703,2018-03-01,9.9375
21703,2018-05-01,9.90625
21703,2018-10-01,9.96875
21704,2018-04-01,9.90625
21727,2015-03-01,9.8125
21727,2015-04-01,9.875
21727,2015-05-01,9.9375
21727,2015-06-01,9.96875
21727,2015-07-01,9.84375
21727,2015-08-01,9.84375
21727,2015-09-01,9.9375
21727,2015-10-01,9.78125
21727,2015-11-01,9.90625
21727,2015-12-01,9.875
21727,2016-01-01,9.96875
21727,2016-02-01,9.90625
21727,2016-03-01,9.875
21727,2016-04-01,9.84375
21727,2016-05-01,9.78125
21727,2016-06-01,9.84375
21727,2016-07-01,9.90625
21727,2016-09-01,9.9375
21727,2016-10-01,9.875
21727,2016-11-01,9.8125
21727,2016-12-01,9.9375
21727,2017-01-01,9.6875
21727,2017-02-01,9.8125
21727,2017-03-01,9.84375
21727,2017-04-01,9.96875
21727,2017-05-01,9.75
21727,2017-06-01,9.875
21727,2017-07-01,9.84375
21727,2017-08-01,9.6875
21727,2017-09-01,9.875
21727,2017-10-01,9.75
21727,2017-11-01,9.75
21727,2017-12-01,9.75
21727,2018-01-01,9.90625
21727,2018-02-01,9.65625
21727,2018-03-01,9.625
21727,2018-04-01,9.71875
21727,2018-05-01,9.84375
21727,2018-06-01,9.8125
21727,2018-07-01,9.34375
21727,2018-08-01,9.8125
21727,2018-09-01,9.6875
21727,2018-10-01,9.46875
21727,2018-11-01,9.78125
21733,2018-05-01,9.96875
21742,2015-03-01,9.84375
21742,2015-04-01,9.875
21742,2015-05-01,9.96875
21742,2015-06-01,9.90625
21742,2015-07-01,9.90625
21742,2015-08-01,9.9375
21742,2015-09-01,9.96875
21742,2015-10-01,9.90625
21742,2015-11-01,9.75
21742,2015-12-01,9.96875
21742,2016-01-01,9.90625
21742,2016-02-01,9.96875
21742,2016-03-01,9.9375
21742,2016-04-01,9.9375
21742,2016-05-01,9.875
21742,2016-06-01,9.90625
21742,2016-07-01,9.875
21742,2016-08-01,9.78125
21742,2016-09-01,9.875
21742,2016-10-01,9.90625
21742,2016-11-01,9.96875
21742,2017-01-01,9.875
21742,2017-02-01,9.71875
21742,2017-03-01,9.84375
21742,2017-04-01,9.9375
21742,2017-05-01,9.8125
21742,2017-06-01,9.78125
21742,2017-07-01,9.84375
21742,2017-08-01,9.875
21742,2017-09-01,9.78125
21742,2017-10-01,9.53125
21742,2017-11-01,9.84375
21742,2017-12-01,9.8125
21742,2018-01-01,9.78125
21742,2018-02-01,9.78125
21742,2018-03-01,9.84375
21742,2018-04-01,9.15625
21742,2018-05-01,9.03125
21742,2018-06-01,9.53125
21742,2018-07-01,9.53125
21742,2018-08-01,9.375
21742,2018-09-01,9.09375
21742,2018-10-01,8.25
21742,2018-11-01,8.59375
21755,2015-12-01,9.96875
21756,2015-03-01,9.96875
21756,2016-04-01,9.96875
21756,2017-09-01,9.96875
21756,2018-10-01,9.96875
21767,2015-08-01,9.96875
21767,2015-10-01,9.96875
21767,2015-11-01,9.90625
21767,2016-02-01,9.625
21767,2016-03-01,9.71875
21767,2016-05-01,9.875
21767,2016-06-01,9.96875
21767,2016-09-01,9.9375
21767,2016-11-01,9.96875
21767,2016-12-01,9.96875
21767,2017-01-01,9.9375
21767,2017-02-01,9.9375
21767,2017-03-01,9.9375
21767,2017-05-01,9.8125
21767,2017-06-01,9.875
21767,2017-07-01,9.65625
21767,2017-10-01,9.96875
21767,2018-01-01,9.96875
21767,2018-03-01,9.96875
21767,2018-05-01,9.96875
21767,2018-08-01,9.96875
21767,2018-10-01,9.96875
21773,2015-12-01,9.96875
21773,2016-03-01,9.96875
21773,2016-10-01,9.96875
21773,2016-12-01,9.96875
21773,2017-11-01,9.96875
21773,2018-05-01,9.96875
21773,2018-07-01,9.96875
21774,2015-04-01,9.96875
21774,2015-08-01,9.96875
21774,2016-02-01,9.9375
21774,2016-03-01,9.96875
21774,2017-05-01,9.96875
21774,2017-11-01,9.96875
21774,2017-12-01,9.96875
21774,2018-01-01,9.96875
21774,2018-04-01,9.96875
21776,2016-01-01,9.96875
21776,2016-09-01,9.96875
21776,2016-10-01,9.96875
21776,2016-12-01,9.96875
21776,2017-01-01,9.96875
21776,2017-07-01,9.96875
21776,2018-01-01,9.96875
21776,2018-07-01,9.875
21776,2018-09-01,9.96875
21777,2016-05-01,9.96875
21777,2018-05-01,9.96875
21779,2016-08-01,9.96875
21779,2017-01-01,9.96875
21779,2017-11-01,9.96875
21783,2015-12-01,9.9375
21783,2016-11-01,9.9375
21784,2018-11-01,9.96875
21788,2015-08-01,9.96875
21788,2015-12-01,9.9375
21788,2016-06-01,9.75
21788,2016-08-01,9.96875
21788,2016-09-01,9.96875
21788,2016-10-01,9.96875
21788,2016-11-01,9.96875
21788,2017-04-01,9.96875
21788,2017-06-01,9.9375
21788,2017-08-01,9.96875
21788,2017-11-01,9.875
21788,2018-01-01,9.9375
21788,2018-04-01,9.96875
21788,2018-05-01,9.9375
21788,2018-06-01,9.96875
21788,2018-07-01,9.9375
21791,2015-04-01,9.875
21791,2015-05-01,9.9375
21791,2015-06-01,9.9375
21791,2015-07-01,9.96875
21791,2015-08-01,9.96875
21791,2015-10-01,9.90625
21791,2016-01-01,9.9375
21791,2016-02-01,9.96875
21791,2016-03-01,9.96875
21791,2016-04-01,9.875
21791,2016-05-01,9.9375
21791,2016-06-01,9.9375
21791,2016-07-01,9.9375
21791,2016-08-01,9.90625
21791,2016-09-01,9.90625
21791,2016-10-01,9.9375
21791,2016-11-01,9.96875
21791,2016-12-01,9.875
21791,2017-01-01,9.9375
21791,2017-02-01,9.96875
21791,2017-03-01,9.96875
21791,2017-04-01,9.96875
21791,2017-05-01,9.90625
21791,2017-06-01,9.90625
21791,2017-07-01,9.875
21791,2017-08-01,9.875
21791,2017-09-01,9.9375
21791,2017-10-01,9.90625
21791,2017-11-01,9.9375
21791,2018-01-01,9.9375
21791,2018-04-01,9.90625
21791,2018-06-01,9.8125
21791,2018-07-01,9.96875
21791,2018-08-01,9.9375
21791,2018-09-01,9.90625
21791,2018-10-01,9.875
21791,2018-11-01,9.8125
21797,2018-09-01,9.96875
21798,2017-12-01,9.96875
21837,2017-07-01,9.96875
21904,2016-05-01,9.96875
21904,2016-08-01,9.96875
21904,2016-10-01,9.90625
21904,2017-08-01,9.96875
21904,2018-05-01,9.96875
21915,2017-01-01,9.96875
21915,2018-10-01,9.96875
21921,2015-03-01,9.6875
21921,2015-04-01,9.875
21921,2015-05-01,9.71875
21921,2015-06-01,9.71875
21921,2015-07-01,9.59375
21921,2015-08-01,9.78125
21921,2015-09-01,9.65625
21921,2015-10-01,9.875
21921,2015-11-01,9.6875
21921,2015-12-01,9.5625
21921,2016-01-01,9.8125
21921,2016-02-01,9.6875
21921,2016-03-01,9.8125
21921,2016-04-01,9.84375
21921,2016-05-01,9.5625
21921,2016-06-01,9.78125
21921,2016-07-01,9.875
21921,2016-08-01,9.78125
21921,2016-09-01,9.8125
21921,2016-10-01,9.6875
21921,2016-11-01,9.78125
21921,2016-12-01,9.84375
21921,2017-01-01,9.75
21921,2017-02-01,9.78125
21921,2017-03-01,9.71875
21921,2017-04-01,9.84375
21921,2017-05-01,9.75
21921,2017-06-01,9.78125
21921,2017-07-01,9.5625
21921,2017-08-01,9.78125
21921,2017-09-01,9.90625
21921,2017-10-01,9.75
21921,2017-11-01,9.71875
21921,2017-12-01,9.75
21921,2018-01-01,9.6875
21921,2018-02-01,9.75
21921,2018-03-01,9.53125
21921,2018-04-01,8.0625
21921,2018-05-01,8.0625
21921,2018-06-01,8.625
21921,2018-07-01,9.3125
21921,2018-08-01,8.71875
21921,2018-09-01,8.40625
21921,2018-10-01,6.5625
21921,2018-11-01,7.8125
